,kolejności,Anon,Data zakupu,bottle_units,pitcher_units,accessory_units,other_units,bottle_filter_units,pitcher_filter_units,bottle_included_filter_units,total_bottle_filters
14858,287172634,ANON_12074,2025-09-09,1,0,0,0,4,0,1,5
14859,287181332,ANON_12075,2025-09-09,2,0,0,0,6,0,2,8
14860,287181839,ANON_7110,2025-09-09,1,0,0,0,0,0,1,1
14861,287190357,ANON_12076,2025-09-09,1,0,0,0,3,0,1,4
14862,287202269,ANON_12077,2025-09-09,1,0,0,1,0,0,1,1
14863,287213075,ANON_12078,2025-09-09,0,0,0,1,3,0,0,3
14864,287218346,ANON_8980,2025-09-09,1,0,0,0,3,0,1,4
14865,287219386,ANON_12079,2025-09-09,0,0,0,0,6,0,0,6
14866,287226443,ANON_12080,2025-09-09,0,1,0,0,0,9,0,0
14867,287231999,ANON_12081,2025-09-09,0,0,0,0,6,0,0,6
14868,287241959,ANON_12082,2025-09-09,0,0,0,0,6,0,0,6
14869,287249700,ANON_12083,2025-09-09,1,0,0,0,12,0,1,13
14870,287257901,ANON_6123,2025-09-09,2,0,0,0,12,0,2,14
14871,287258592,ANON_12084,2025-09-09,0,0,0,0,2,0,0,2
14872,287267919,ANON_12085,2025-09-09,1,0,0,0,4,0,1,5
14873,287277182,ANON_12086,2025-09-09,0,1,0,2,0,0,0,0
14874,287281173,ANON_8003,2025-09-09,0,0,0,1,0,0,0,0
14875,287285667,ANON_12087,2025-09-09,1,0,0,0,4,0,1,5
14876,287289734,ANON_10137,2025-09-09,0,0,0,0,6,0,0,6
14877,287295322,ANON_12088,2025-09-09,0,0,0,0,3,5,0,3
14878,287296383,ANON_11507,2025-09-09,1,1,0,0,3,9,1,4
14879,287298869,ANON_10950,2025-09-09,0,0,1,1,3,0,0,3
14880,287307305,ANON_12089,2025-09-10,0,0,0,1,6,0,0,6
14881,287317280,ANON_9443,2025-09-10,1,0,0,0,3,0,1,4
14882,287320819,ANON_12090,2025-09-10,0,1,0,0,0,0,0,0
14883,287323974,ANON_9146,2025-09-10,3,0,0,1,3,0,3,6
14884,287329301,ANON_12091,2025-09-10,0,0,0,0,6,0,0,6
14885,287330622,ANON_8827,2025-09-10,0,0,0,0,0,6,0,0
14886,287338368,ANON_12092,2025-09-10,2,0,0,0,4,0,2,6
14887,287350937,ANON_12093,2025-09-10,0,0,0,2,0,0,0,0
14888,287360194,ANON_12094,2025-09-10,0,0,0,0,0,12,0,0
14889,287368685,ANON_12095,2025-09-10,0,0,0,0,6,0,0,6
14890,287378095,ANON_12096,2025-09-10,0,0,0,1,6,0,0,6
14891,287383775,ANON_12097,2025-09-10,0,1,0,0,0,0,0,0
14892,287393914,ANON_12098,2025-09-10,0,1,0,2,0,9,0,0
14893,287405502,ANON_12099,2025-09-10,0,1,0,0,0,0,0,0
14894,287413759,ANON_12100,2025-09-10,2,0,0,0,4,0,2,6
14895,287422369,ANON_12101,2025-09-10,2,0,0,0,4,0,2,6
14896,287429531,ANON_12102,2025-09-10,1,0,0,0,5,0,1,6
14897,287437296,ANON_12103,2025-09-10,1,0,0,0,5,0,1,6
14898,287442089,ANON_12104,2025-09-10,0,1,0,0,0,9,0,0
14899,287447187,ANON_11525,2025-09-10,0,1,0,0,0,0,0,0
14900,287447356,ANON_9905,2025-09-10,1,0,1,0,4,0,1,5
14901,287448708,ANON_12105,2025-09-10,0,0,0,0,8,0,0,8
14902,287456458,ANON_12106,2025-09-10,0,1,0,0,0,1,0,0
14903,287465907,ANON_12107,2025-09-10,3,0,0,0,6,0,3,9
14904,287467718,ANON_9054,2025-09-10,3,0,0,0,0,0,3,3
14905,287474853,ANON_12108,2025-09-10,0,0,0,2,0,0,0,0
14906,287480494,ANON_12109,2025-09-10,0,0,0,2,0,0,0,0
14907,287486071,ANON_7586,2025-09-10,0,0,0,4,0,0,0,0
14908,287487494,ANON_12110,2025-09-10,3,0,0,0,20,0,3,23
14909,287488536,ANON_4058,2025-09-10,0,0,0,0,0,6,0,0
14910,287495023,ANON_12111,2025-09-10,1,0,1,0,4,0,1,5
14911,287502110,ANON_1611,2025-09-10,1,0,0,0,4,0,1,5
14912,287504176,ANON_12112,2025-09-11,1,0,0,0,1,0,1,2
14913,287514915,ANON_12113,2025-09-11,0,0,0,0,6,0,0,6
14914,287517466,ANON_4058,2025-09-11,0,0,0,0,0,6,0,0
14915,287519834,ANON_12114,2025-09-11,1,1,0,0,0,1,1,1
14916,287523562,ANON_4058,2025-09-11,0,0,0,0,0,6,0,0
14917,287528417,ANON_5567,2025-09-11,0,0,0,2,0,0,0,0
14918,287529043,ANON_12115,2025-09-11,0,0,0,0,6,0,0,6
14919,287533015,ANON_7681,2025-09-11,0,0,0,1,0,0,0,0
14920,287542244,ANON_12116,2025-09-11,1,0,0,0,0,0,1,1
14921,287549940,ANON_12117,2025-09-11,2,0,0,0,8,0,2,10
14922,287559821,ANON_12118,2025-09-11,0,0,0,1,12,0,0,12
14923,287570608,ANON_12119,2025-09-11,0,1,0,0,0,9,0,0
14924,287580281,ANON_12120,2025-09-11,0,1,0,0,0,9,0,0
14925,287583053,ANON_10462,2025-09-11,0,0,0,1,0,0,0,0
14926,287592118,ANON_12121,2025-09-11,0,0,0,1,0,0,0,0
14927,287600059,ANON_12122,2025-09-11,1,0,0,0,3,0,1,4
14928,287606344,ANON_12123,2025-09-11,0,0,0,0,0,6,0,0
14929,287613693,ANON_12124,2025-09-11,0,0,0,0,0,6,0,0
14930,287619892,ANON_12125,2025-09-11,1,0,0,0,3,0,1,4
14931,287628697,ANON_12126,2025-09-11,1,0,0,0,2,0,1,3
14932,287634002,ANON_12127,2025-09-11,0,0,0,1,0,6,0,0
14933,287639698,ANON_12128,2025-09-11,0,0,0,0,6,0,0,6
14934,287643624,ANON_7482,2025-09-11,0,0,0,0,12,0,0,12
14935,287645201,ANON_12129,2025-09-11,0,0,0,0,6,0,0,6
14936,287652373,ANON_12130,2025-09-11,0,1,0,0,0,2,0,0
14937,287659801,ANON_12131,2025-09-11,1,0,0,1,2,0,1,3
14938,287668473,ANON_12132,2025-09-11,0,0,0,0,6,0,0,6
14939,287678812,ANON_12133,2025-09-11,1,0,0,0,2,0,1,3
14940,287691709,ANON_12134,2025-09-12,1,1,0,3,0,6,1,1
14941,287703258,ANON_12135,2025-09-12,0,0,0,0,0,3,0,0
14942,287703928,ANON_3845,2025-09-12,1,0,0,1,6,0,1,7
14943,287709282,ANON_12136,2025-09-12,0,1,0,0,0,0,0,0
14944,287713599,ANON_3887,2025-09-12,0,0,0,0,0,6,0,0
14945,287714111,ANON_12137,2025-09-12,1,0,0,0,0,0,1,1
14946,287715262,ANON_4941,2025-09-12,0,0,0,0,0,6,0,0
14947,287718425,ANON_12138,2025-09-12,0,0,0,0,0,6,0,0
14948,287724381,ANON_12139,2025-09-12,0,1,0,0,0,6,0,0
14949,287730128,ANON_12140,2025-09-12,0,0,0,0,0,6,0,0
14950,287736057,ANON_12141,2025-09-12,1,0,0,0,2,0,1,3
14951,287736265,ANON_0468,2025-09-12,0,0,0,0,0,6,0,0
14952,287740472,ANON_12142,2025-09-12,0,0,0,0,0,6,0,0
14953,287744211,ANON_12143,2025-09-12,0,1,0,0,0,5,0,0
14954,287744419,ANON_7008,2025-09-12,0,0,0,1,3,3,0,3
14955,287744424,ANON_12144,2025-09-12,0,1,0,0,0,9,0,0
14956,287747852,ANON_12145,2025-09-12,0,1,0,0,0,9,0,0
14957,287747920,ANON_1850,2025-09-12,0,0,0,2,0,0,0,0
14958,287748007,ANON_12146,2025-09-11,0,0,0,1,0,0,0,0
14959,287748147,ANON_12147,2025-09-11,0,1,0,0,0,10,0,0
14960,287752090,ANON_12148,2025-09-12,0,0,0,0,0,6,0,0
14961,287753155,ANON_1488,2025-09-12,0,1,0,0,0,9,0,0
14962,287755300,ANON_12149,2025-09-12,0,0,0,0,0,6,0,0
14963,287760773,ANON_12150,2025-09-12,0,0,0,0,0,6,0,0
14964,287761744,ANON_4507,2025-09-12,1,0,0,0,0,0,1,1
14965,287766231,ANON_12151,2025-09-12,0,0,0,0,6,0,0,6
14966,287769913,ANON_4161,2025-09-12,0,0,0,3,0,0,0,0
14967,287773240,ANON_12152,2025-09-12,4,0,0,0,6,0,4,10
14968,287782407,ANON_12153,2025-09-12,0,1,0,0,0,0,0,0
14969,287788131,ANON_12154,2025-09-12,0,0,0,0,3,0,0,3
14970,287792183,ANON_12155,2025-09-12,0,0,0,1,0,0,0,0
14971,287797250,ANON_12156,2025-09-12,0,0,0,0,0,6,0,0
14972,287800690,ANON_12157,2025-09-12,0,0,0,0,0,6,0,0
14973,287803939,ANON_11052,2025-09-12,0,0,0,0,0,6,0,0
14974,287804426,ANON_12158,2025-09-12,1,0,0,1,3,0,1,4
14975,287805200,ANON_11390,2025-09-12,0,0,0,0,0,5,0,0
14976,287809280,ANON_12159,2025-09-12,0,1,0,0,0,0,0,0
14977,287818403,ANON_12160,2025-09-12,0,1,0,0,0,0,0,0
14978,287829196,ANON_12161,2025-09-13,3,0,0,0,6,0,3,9
14979,287839753,ANON_12162,2025-09-13,2,0,0,4,0,0,2,2
14980,287842895,ANON_12163,2025-09-13,1,1,0,0,4,5,1,5
14981,287846387,ANON_12164,2025-09-13,0,1,0,0,0,6,0,0
14982,287847088,ANON_10185,2025-09-13,0,1,0,0,0,9,0,0
14983,287851619,ANON_9426,2025-09-13,0,0,0,0,3,0,0,3
14984,287853957,ANON_12165,2025-09-13,0,0,0,0,0,6,0,0
14985,287861107,ANON_12166,2025-09-13,1,0,0,0,3,0,1,4
14986,287866613,ANON_12167,2025-09-13,0,0,0,0,0,6,0,0
14987,287866678,ANON_6128,2025-09-13,0,0,0,1,6,0,0,6
14988,287871627,ANON_12168,2025-09-13,1,0,0,1,0,0,1,1
14989,287876069,ANON_4195,2025-09-13,0,0,0,0,6,0,0,6
14990,287878620,ANON_12169,2025-09-13,0,1,0,0,0,0,0,0
14991,287886081,ANON_12170,2025-09-13,0,1,0,0,0,0,0,0
14992,287891582,ANON_12171,2025-09-13,0,0,0,0,0,16,0,0
14993,287896179,ANON_5898,2025-09-13,2,0,0,0,4,0,2,6
14994,287900471,ANON_12172,2025-09-13,0,0,0,1,0,0,0,0
14995,287908353,ANON_12173,2025-09-13,0,1,0,0,0,3,0,0
14996,287916233,ANON_12174,2025-09-13,1,0,0,0,4,0,1,5
14997,287924075,ANON_12175,2025-09-13,0,1,0,0,0,5,0,0
14998,287931235,ANON_9528,2025-09-13,0,0,0,0,0,1,0,0
14999,287932694,ANON_12176,2025-09-13,1,0,0,0,4,0,1,5
15000,287939062,ANON_12177,2025-09-14,0,1,0,0,0,0,0,0
15001,287939674,ANON_8314,2025-09-14,0,0,0,0,6,0,0,6
15002,287947789,ANON_12178,2025-09-14,0,0,0,0,0,6,0,0
15003,287953109,ANON_12179,2025-09-14,0,1,0,0,0,9,0,0
15004,287959377,ANON_12180,2025-09-14,2,0,0,0,4,0,2,6
15005,287967124,ANON_12181,2025-09-14,1,0,0,0,0,0,1,1
15006,287972647,ANON_12182,2025-09-14,1,0,0,0,3,0,1,4
15007,287976827,ANON_12183,2025-09-14,0,1,0,0,0,0,0,0
15008,287978952,ANON_10724,2025-09-14,0,0,0,0,24,0,0,24
15009,287982736,ANON_12184,2025-09-14,0,1,0,0,0,0,0,0
15010,287991174,ANON_12185,2025-09-14,0,1,0,0,0,9,0,0
15011,287997579,ANON_12186,2025-09-14,0,0,0,1,0,0,0,0
15012,288004041,ANON_12187,2025-09-14,0,0,0,0,0,6,0,0
15013,288011529,ANON_12188,2025-09-14,1,0,0,0,2,0,1,3
15014,288018886,ANON_12189,2025-09-14,5,0,0,0,10,6,5,15
15015,288026890,ANON_12190,2025-09-14,1,0,0,0,4,0,1,5
15016,288034168,ANON_12191,2025-09-14,0,1,0,0,0,0,0,0
15017,288039334,ANON_9430,2025-09-14,0,0,0,1,0,0,0,0
15018,288040792,ANON_12192,2025-09-14,2,0,0,0,4,0,2,6
15019,288047852,ANON_12193,2025-09-14,0,0,0,0,0,6,0,0
15020,288050199,ANON_0812,2025-09-14,1,0,0,0,0,0,1,1
15021,288055626,ANON_12194,2025-09-14,0,0,0,0,0,3,0,0
15022,288063769,ANON_12195,2025-09-14,1,0,0,0,0,0,1,1
15023,288070906,ANON_12196,2025-09-14,0,0,0,2,0,0,0,0
15024,288079243,ANON_12197,2025-09-14,0,0,0,1,0,0,0,0
15025,288088079,ANON_12198,2025-09-14,0,0,0,0,12,0,0,12
15026,288092415,ANON_0085,2025-09-14,1,0,0,0,3,0,1,4
15027,288095362,ANON_12199,2025-09-14,0,0,0,0,6,0,0,6
15028,288119222,ANON_12200,2025-09-15,0,0,0,0,6,0,0,6
15029,288137918,ANON_12201,2025-09-15,0,1,0,0,0,1,0,0
15030,288146815,ANON_2849,2025-09-15,0,0,0,1,6,0,0,6
15031,288147054,ANON_12202,2025-09-15,0,0,0,0,6,0,0,6
15032,288157808,ANON_2364,2025-09-15,0,0,0,0,6,0,0,6
15033,288159656,ANON_12203,2025-09-15,2,0,0,0,8,0,2,10
15034,288176715,ANON_12204,2025-09-15,4,0,0,0,8,0,4,12
15035,288190658,ANON_6253,2025-09-15,0,0,0,0,0,8,0,0
15036,288190677,ANON_12205,2025-09-15,0,0,0,0,0,12,0,0
15037,288195448,ANON_12206,2025-09-15,1,0,0,0,6,0,1,7
15038,288195651,ANON_5638,2025-09-15,0,0,0,0,0,16,0,0
15039,288213646,ANON_12207,2025-09-15,0,1,0,0,0,6,0,0
15040,288224413,ANON_12208,2025-09-15,1,0,0,0,2,0,1,3
15041,288239373,ANON_12209,2025-09-15,1,0,0,0,3,0,1,4
15042,288256202,ANON_12210,2025-09-15,1,0,0,0,3,0,1,4
15043,288269977,ANON_9039,2025-09-15,1,0,0,2,8,0,1,9
15044,288271885,ANON_12211,2025-09-15,0,1,0,0,0,5,0,0
15045,288280334,ANON_8670,2025-09-15,2,0,0,0,10,0,2,12
15046,288283686,ANON_12212,2025-09-15,0,1,0,0,0,0,0,0
15047,288293331,ANON_12213,2025-09-15,0,0,0,0,6,0,0,6
15048,288302697,ANON_12214,2025-09-15,0,1,0,0,0,0,0,0
15049,288317755,ANON_12215,2025-09-16,1,0,1,0,6,0,1,7
15050,288330164,ANON_12216,2025-09-16,0,0,0,0,0,6,0,0
15051,288341881,ANON_12217,2025-09-16,1,1,0,1,0,1,1,1
15052,288349946,ANON_8003,2025-09-16,0,0,0,1,0,0,0,0
15053,288350405,ANON_2476,2025-09-16,0,0,0,2,12,0,0,12
15054,288351477,ANON_12218,2025-09-16,1,1,0,0,0,10,1,1
15055,288361513,ANON_12219,2025-09-16,0,1,0,0,0,9,0,0
15056,288374968,ANON_12220,2025-09-16,0,1,0,0,0,0,0,0
15057,288383563,ANON_12221,2025-09-16,0,0,0,0,0,6,0,0
15058,288387343,ANON_12215,2025-09-16,1,0,0,0,7,0,1,8
15059,288389617,ANON_3680,2025-09-16,0,1,0,0,0,10,0,0
15060,288390873,ANON_12222,2025-09-16,0,0,0,0,0,6,0,0
15061,288399770,ANON_12223,2025-09-16,1,1,0,5,0,0,1,1
15062,288410083,ANON_12224,2025-09-16,1,0,0,0,0,0,1,1
15063,288417385,ANON_12225,2025-09-16,0,1,0,0,0,0,0,0
15064,288420129,ANON_9576,2025-09-16,0,0,0,0,0,1,0,0
15065,288425520,ANON_4570,2025-09-16,0,0,0,1,6,0,0,6
15066,288426836,ANON_12226,2025-09-16,0,0,0,1,0,0,0,0
15067,288437235,ANON_12227,2025-09-16,2,0,0,0,4,0,2,6
15068,288450720,ANON_12228,2025-09-16,2,0,0,0,6,0,2,8
15069,288460970,ANON_12229,2025-09-16,0,0,0,2,0,0,0,0
15070,288469248,ANON_7450,2025-09-16,1,0,0,0,0,0,1,1
15071,288469826,ANON_12230,2025-09-16,2,0,0,0,4,0,2,6
15072,288470404,ANON_9508,2025-09-16,0,0,0,0,0,6,0,0
15073,288480276,ANON_12231,2025-09-16,0,1,0,0,0,9,0,0
15074,288486456,ANON_12232,2025-09-16,1,0,0,0,5,0,1,6
15075,288495855,ANON_12233,2025-09-16,0,1,0,0,0,9,0,0
15076,288508582,ANON_12234,2025-09-17,0,0,0,0,6,0,0,6
15077,288509722,ANON_0059,2025-09-17,0,1,0,0,0,9,0,0
15078,288520213,ANON_12235,2025-09-17,2,0,0,0,7,0,2,9
15079,288522739,ANON_8825,2025-09-17,0,0,0,2,0,0,0,0
15080,288529851,ANON_10241,2025-09-17,2,0,0,0,12,7,2,14
15081,288530194,ANON_12236,2025-09-17,0,1,0,0,0,2,0,0
15082,288540056,ANON_12237,2025-09-17,2,0,0,1,6,0,2,8
15083,288549478,ANON_12238,2025-09-17,0,0,0,0,0,7,0,0
15084,288561074,ANON_12239,2025-09-17,1,0,0,0,2,0,1,3
15085,288574653,ANON_12240,2025-09-17,0,1,0,0,0,9,0,0
15086,288587082,ANON_12241,2025-09-17,0,0,0,0,1,0,0,1
15087,288590318,ANON_0026,2025-09-17,0,1,0,0,0,11,0,0
15088,288595686,ANON_12242,2025-09-17,1,0,0,0,3,0,1,4
15089,288604063,ANON_12243,2025-09-17,3,0,0,0,11,0,3,14
15090,288607495,ANON_10603,2025-09-17,0,0,0,0,6,0,0,6
15091,288615465,ANON_12244,2025-09-17,4,0,0,1,9,0,4,13
15092,288626293,ANON_12245,2025-09-17,1,0,0,0,3,0,1,4
15093,288633743,ANON_12246,2025-09-17,2,0,0,0,6,0,2,8
15094,288640987,ANON_12247,2025-09-17,1,0,0,0,3,0,1,4
15095,288644444,ANON_3644,2025-09-17,0,0,0,0,6,0,0,6
15096,288651904,ANON_12248,2025-09-17,2,0,0,0,4,0,2,6
15097,288660650,ANON_11837,2025-09-17,0,1,0,0,0,1,0,0
15098,288661468,ANON_7900,2025-09-17,0,0,0,0,0,1,0,0
15099,288661470,ANON_12249,2025-09-17,1,1,0,0,3,5,1,4
15100,288664916,ANON_10530,2025-09-17,0,0,0,0,0,2,0,0
15101,288665513,ANON_6531,2025-09-17,0,0,0,0,0,6,0,0
15102,288670590,ANON_12250,2025-09-17,0,1,0,0,0,9,0,0
15103,288682678,ANON_12251,2025-09-18,2,0,0,0,4,0,2,6
15104,288696417,ANON_12252,2025-09-18,1,0,0,0,4,0,1,5
15105,288705654,ANON_12253,2025-09-18,0,0,0,0,0,12,0,0
15106,288716483,ANON_12254,2025-09-18,0,1,0,2,0,4,0,0
15107,288720547,ANON_11251,2025-09-18,0,0,0,0,3,0,0,3
15108,288724640,ANON_12255,2025-09-18,0,0,0,1,0,0,0,0
15109,288732988,ANON_10164,2025-09-18,1,0,0,0,0,0,1,1
15110,288734136,ANON_12256,2025-09-18,2,0,0,0,4,0,2,6
15111,288746354,ANON_12257,2025-09-18,0,0,0,2,0,12,0,0
15112,288759158,ANON_12258,2025-09-18,1,0,0,0,2,0,1,3
15113,288771057,ANON_12259,2025-09-18,2,0,0,0,4,0,2,6
15114,288782625,ANON_12260,2025-09-18,1,0,0,0,3,0,1,4
15115,288792054,ANON_12261,2025-09-18,1,0,0,2,0,0,1,1
15116,288801850,ANON_12262,2025-09-18,1,0,0,0,0,0,1,1
15117,288809944,ANON_12263,2025-09-18,1,1,0,0,12,5,1,13
15118,288814117,ANON_9038,2025-09-18,0,0,0,2,4,0,0,4
15119,288819235,ANON_12264,2025-09-18,0,1,0,0,0,0,0,0
15120,288832010,ANON_12265,2025-09-18,0,1,0,0,0,5,0,0
15121,288845401,ANON_12266,2025-09-19,0,1,0,0,0,0,0,0
15122,288849904,ANON_8003,2025-09-19,0,0,0,1,0,0,0,0
15123,288857763,ANON_7170,2025-09-19,0,0,0,1,2,0,0,2
15124,288860412,ANON_12267,2025-09-19,0,1,0,0,0,0,0,0
15125,288873960,ANON_12268,2025-09-19,0,1,0,0,0,0,0,0
15126,288888556,ANON_12269,2025-09-19,1,1,0,0,3,6,1,4
15127,288897402,ANON_12270,2025-09-19,1,0,0,0,3,0,1,4
15128,288908821,ANON_12271,2025-09-19,1,0,0,0,1,0,1,2
15129,288911603,ANON_9399,2025-09-19,0,1,0,0,0,9,0,0
15130,288911773,ANON_1468,2025-09-19,0,0,0,0,6,0,0,6
15131,288922234,ANON_12272,2025-09-19,0,1,0,0,0,0,0,0
15132,288932834,ANON_12273,2025-09-19,0,1,0,0,0,0,0,0
15133,288940161,ANON_12274,2025-09-19,0,1,0,0,0,9,0,0
15134,288948632,ANON_12275,2025-09-19,0,0,0,2,0,0,0,0
15135,288957152,ANON_12276,2025-09-19,1,0,0,0,3,0,1,4
15136,288968542,ANON_12277,2025-09-20,0,1,0,0,0,0,0,0
15137,288975264,ANON_7563,2025-09-20,0,1,0,0,0,0,0,0
15138,288976436,ANON_12278,2025-09-20,1,0,0,0,3,0,1,4
15139,288986745,ANON_12279,2025-09-20,0,0,0,0,6,0,0,6
15140,288992831,ANON_1493,2025-09-20,0,0,0,0,2,7,0,2
15141,288994717,ANON_12280,2025-09-20,0,2,0,0,0,18,0,0
15142,289004736,ANON_12281,2025-09-20,1,0,0,0,3,0,1,4
15143,289015479,ANON_12282,2025-09-20,0,0,0,0,1,0,0,1
15144,289024258,ANON_12283,2025-09-20,0,1,0,0,0,0,0,0
15145,289030831,ANON_12284,2025-09-20,1,0,0,0,4,0,1,5
15146,289040727,ANON_12285,2025-09-20,0,1,0,0,0,9,0,0
15147,289041535,ANON_3264,2025-09-20,2,0,0,0,2,0,2,4
15148,289049315,ANON_12286,2025-09-21,2,0,0,1,6,0,2,8
15149,289061322,ANON_12287,2025-09-21,0,1,0,0,0,9,0,0
15150,289072370,ANON_12288,2025-09-21,0,0,0,0,0,2,0,0
15151,289077278,ANON_12289,2025-09-21,0,1,0,0,0,9,0,0
15152,289078621,ANON_4785,2025-09-21,1,0,0,0,3,0,1,4
15153,289084571,ANON_12290,2025-09-21,0,1,0,0,0,9,0,0
15154,289093047,ANON_12291,2025-09-21,1,0,0,0,5,0,1,6
15155,289094346,ANON_7302,2025-09-21,0,1,0,0,0,6,0,0
15156,289098724,ANON_12292,2025-09-21,0,1,0,0,0,0,0,0
15157,289108156,ANON_12293,2025-09-21,0,1,0,0,0,0,0,0
15158,289118001,ANON_12294,2025-09-21,0,1,0,0,0,0,0,0
15159,289125604,ANON_12295,2025-09-21,0,0,0,1,0,0,0,0
15160,289133750,ANON_12296,2025-09-21,0,0,0,2,0,1,0,0
15161,289143397,ANON_12297,2025-09-21,0,1,0,0,0,0,0,0
15162,289153269,ANON_12298,2025-09-21,0,0,0,0,5,6,0,5
15163,289161280,ANON_12299,2025-09-21,0,1,0,0,0,9,0,0
15164,289171692,ANON_12300,2025-09-21,1,0,0,0,6,0,1,7
15165,289180533,ANON_12301,2025-09-22,0,1,0,0,0,6,0,0
15166,289192287,ANON_12302,2025-09-22,2,1,0,0,4,0,2,6
15167,289205000,ANON_12303,2025-09-22,0,1,0,0,0,0,0,0
15168,289216932,ANON_12304,2025-09-22,0,0,0,1,0,0,0,0
15169,289224860,ANON_12305,2025-09-22,1,0,0,2,0,0,1,1
15170,289235127,ANON_12306,2025-09-22,0,1,0,0,0,5,0,0
15171,289244575,ANON_12307,2025-09-22,0,1,0,0,0,3,0,0
15172,289260362,ANON_12308,2025-09-22,0,0,0,1,0,0,0,0
15173,289273567,ANON_12309,2025-09-22,0,0,0,2,0,0,0,0
15174,289286963,ANON_12310,2025-09-22,1,0,0,0,4,0,1,5
15175,289299263,ANON_12311,2025-09-22,1,0,0,0,0,0,1,1
15176,289303593,ANON_2779,2025-09-22,0,0,0,0,6,0,0,6
15177,289310816,ANON_12312,2025-09-22,0,1,0,0,0,0,0,0
15178,289319668,ANON_12313,2025-09-22,0,0,0,1,0,0,0,0
15179,289323032,ANON_11315,2025-09-22,0,0,0,0,0,5,0,0
15180,289327153,ANON_12314,2025-09-22,0,1,0,0,0,0,0,0
15181,289336620,ANON_12315,2025-09-22,1,0,0,0,3,0,1,4
15182,289343033,ANON_8552,2025-09-22,3,0,0,0,12,0,3,15
15183,289343199,ANON_12316,2025-09-22,1,0,0,0,3,0,1,4
15184,289355428,ANON_12317,2025-09-22,0,0,0,1,0,0,0,0
15185,289362829,ANON_12318,2025-09-22,0,1,0,0,0,9,0,0
15186,289377979,ANON_12319,2025-09-23,1,0,0,0,4,0,1,5
15187,289389199,ANON_12320,2025-09-23,2,0,0,0,7,0,2,9
15188,289402330,ANON_12321,2025-09-23,0,1,0,0,0,0,0,0
15189,289414102,ANON_12322,2025-09-23,0,0,0,1,0,0,0,0
15190,289425591,ANON_12323,2025-09-23,0,1,0,0,0,9,0,0
15191,289435639,ANON_12324,2025-09-23,1,0,0,0,4,0,1,5
15192,289447384,ANON_12325,2025-09-23,0,1,0,1,0,0,0,0
15193,289456971,ANON_12326,2025-09-23,0,1,0,0,0,8,0,0
15194,289468415,ANON_12327,2025-09-23,0,0,0,0,12,0,0,12
15195,289479380,ANON_12328,2025-09-23,0,1,0,0,0,0,0,0
15196,289494606,ANON_12329,2025-09-23,1,0,0,0,0,0,1,1
15197,289508616,ANON_12330,2025-09-23,0,1,0,0,0,0,0,0
15198,289518628,ANON_12331,2025-09-23,2,0,0,0,0,0,2,2
15199,289530048,ANON_12332,2025-09-23,0,0,1,0,0,0,0,0
15200,289542396,ANON_12333,2025-09-23,2,0,0,0,6,0,2,8
15201,289555864,ANON_12334,2025-09-24,0,0,0,0,0,3,0,0
15202,289567453,ANON_12335,2025-09-24,0,1,0,0,0,6,0,0
15203,289572458,ANON_4765,2025-09-24,0,0,0,0,6,0,0,6
15204,289580517,ANON_12336,2025-09-24,0,1,0,0,0,0,0,0
15205,289593372,ANON_12337,2025-09-24,0,1,0,0,0,0,0,0
15206,289605607,ANON_8335,2025-09-24,0,0,0,1,0,0,0,0
15207,289606014,ANON_12338,2025-09-24,1,0,0,0,0,0,1,1
15208,289606468,ANON_0996,2025-09-24,4,0,0,1,19,0,4,23
15209,289622477,ANON_12339,2025-09-24,0,0,0,1,6,0,0,6
15210,289631717,ANON_12340,2025-09-24,0,0,0,2,0,1,0,0
15211,289638840,ANON_12341,2025-09-24,0,0,0,1,0,0,0,0
15212,289651586,ANON_12342,2025-09-24,0,1,0,0,0,0,0,0
15213,289663280,ANON_12343,2025-09-24,1,0,0,0,6,0,1,7
15214,289674324,ANON_12344,2025-09-24,1,0,0,0,4,0,1,5
15215,289680680,ANON_12345,2025-09-24,1,0,0,0,0,0,1,1
15216,289683431,ANON_2968,2025-09-24,1,0,0,0,4,0,1,5
15217,289688577,ANON_12346,2025-09-24,0,1,0,0,0,9,0,0
15218,289690066,ANON_11811,2025-09-24,0,1,0,0,0,11,0,0
15219,289699686,ANON_12347,2025-09-24,0,1,0,0,0,0,0,0
15220,289711952,ANON_12348,2025-09-24,1,0,0,0,0,0,1,1
15221,289733300,ANON_12349,2025-09-25,1,1,0,0,0,1,1,1
15222,289742622,ANON_12350,2025-09-25,0,1,0,0,0,0,0,0
15223,289754396,ANON_12351,2025-09-25,1,0,0,0,6,0,1,7
15224,289771214,ANON_12352,2025-09-25,0,1,0,0,0,0,0,0
15225,289784249,ANON_12353,2025-09-25,0,1,0,0,0,9,0,0
15226,289797685,ANON_12354,2025-09-25,1,0,0,0,3,0,1,4
15227,289803001,ANON_7545,2025-09-25,0,0,0,0,0,8,0,0
15228,289814524,ANON_12355,2025-09-25,0,1,0,0,0,0,0,0
15229,289825277,ANON_12356,2025-09-25,1,0,0,0,0,0,1,1
15230,289828440,ANON_11422,2025-09-25,0,0,0,4,0,0,0,0
15231,289835833,ANON_12357,2025-09-25,0,1,0,0,0,0,0,0
15232,289848308,ANON_12358,2025-09-25,0,1,0,0,0,0,0,0
15233,289851878,ANON_5758,2025-09-25,0,0,0,0,0,6,0,0
